ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556678.484,-1,calibration,1,,0.008427,0.000000,0.001592,-0.006367,-0.003762,-0.041437,-0.051566,0.000000,0.092078,-0.215463,0.046602,-0.038855,-0.207715,0.000000,0.008427,-0.006741,-0.000000,-0.003437,-0.010178,-129,-519,0,-17,12.0,post
1786556678.584,-1,calibration,1,,-0.007970,0.000000,0.002909,-0.011637,-0.003919,-0.063650,-0.079207,0.000000,0.072371,-0.169348,0.044648,0.376351,0.251651,0.000000,-0.007970,0.006376,-0.000000,0.004496,0.010872,-198,629,0,18,12.0,post
1786556678.684,-1,calibration,1,,-0.010063,0.000000,0.006391,-0.025565,-0.004264,-0.140696,-0.170526,0.000000,0.081167,-0.189930,0.042456,0.047429,-0.100045,0.000000,-0.010063,0.008050,-0.000000,0.003535,0.011585,-426,-250,0,19,12.0,post
1786556678.784,-1,calibration,1,,0.006345,0.000000,-0.002858,0.011433,-0.004110,0.187884,0.195207,0.000000,0.077338,-0.180972,0.040368,0.106095,-0.034508,0.000000,0.006345,-0.005076,-0.000000,-0.004442,-0.009518,488,-86,0,-16,12.0,post
1786556678.884,-1,calibration,1,,-0.008697,0.000000,0.002221,-0.008883,-0.004230,-0.036792,-0.049905,0.000000,0.082559,-0.193188,0.038139,-0.042213,-0.197261,0.000000,-0.008697,0.006957,-0.000000,0.003351,0.010309,-125,-493,0,17,12.0,post
1786556678.984,-1,calibration,1,,-0.003518,0.000000,0.005114,-0.020458,-0.004506,-0.107268,-0.132232,0.000000,0.073645,-0.172329,0.036151,0.155445,0.019267,0.000000,-0.003518,0.002814,-0.000000,-0.000061,0.002753,-331,48,0,5,12.0,post
1786556679.084,-1,calibration,1,,-0.001922,0.000000,0.008657,-0.034629,-0.004974,-0.168658,-0.208260,0.000000,0.075190,-0.175946,0.034121,0.061924,-0.079901,0.000000,-0.001922,0.001537,-0.000000,-0.000675,0.000862,-521,-200,0,1,12.0,post
1786556679.184,-1,calibration,1,,0.015067,0.000000,-0.001395,0.005580,-0.004898,0.194739,0.195421,0.000000,0.071550,-0.167427,0.032189,0.110981,-0.024257,0.000000,0.015067,-0.012054,-0.000000,-0.007201,-0.019255,489,-61,0,-32,12.0,post
1786556679.284,-1,calibration,1,,0.001301,0.000000,0.006366,-0.025463,-0.005242,-0.111633,-0.142339,0.000000,0.075753,-0.177263,0.030143,-0.018655,-0.165775,0.000000,0.001301,-0.001040,-0.000000,0.001186,0.000146,-356,-414,0,0,12.0,post
1786556679.384,-1,calibration,1,,0.003971,0.000000,0.004427,-0.017709,-0.005481,-0.009906,-0.033096,0.000000,0.070384,-0.164698,0.028243,0.097707,-0.038747,0.000000,0.003971,-0.003177,-0.000000,-0.000356,-0.003533,-83,-97,0,-6,12.0,post
1786556679.484,-1,calibration,1,,0.015913,0.000000,0.000946,-0.003782,-0.005532,0.096555,0.087241,0.000000,0.069849,-0.163448,0.026357,0.069456,-0.067634,0.000000,0.015913,-0.012730,-0.000000,-0.004990,-0.017721,218,-169,0,-30,12.0,post
1786556679.584,-1,calibration,1,,-0.019733,0.000000,0.007513,-0.030053,-0.005938,-0.135423,-0.171415,0.000000,0.074657,-0.174697,0.024341,-0.055823,-0.206179,0.000000,-0.019733,0.015787,-0.000000,0.011264,0.027051,-429,-515,0,45,12.0,post
1786556679.684,-1,calibration,1,,-0.005114,0.000000,0.007603,-0.030411,-0.006348,-0.083886,-0.120646,0.000000,0.070059,-0.163939,0.022450,0.059746,-0.081744,0.000000,-0.005114,0.004091,-0.000000,0.000911,0.005001,-302,-204,0,8,12.0,post
1786556679.784,-1,calibration,1,,0.011139,0.000000,-0.002084,0.008337,-0.006236,0.234857,0.236959,0.000000,0.070742,-0.165537,0.020540,0.022000,-0.122997,0.000000,0.011139,-0.008911,-0.000000,-0.005955,-0.014866,592,-307,0,-25,12.0,post
